Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
AMBOS SEXOS,Huelva,Carpintería y mueble,4.0,BASICO
AMBOS SEXOS,Huelva,19 MARÍTIMO-PESQUERA,0.0,BASICO
AMBOS SEXOS,Huelva,Actividades marítimo-pesqueras,0.0,BASICO
AMBOS SEXOS,Huelva,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
AMBOS SEXOS,Huelva,Actividades domésticas y limpieza de edificios,0.0,BASICO
AMBOS SEXOS,Huelva,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
AMBOS SEXOS,Huelva,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
AMBOS SEXOS,Huelva,Tapicería y cortinaje,0.0,BASICO
AMBOS SEXOS,Huelva,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,29.0,BASICO
AMBOS SEXOS,Huelva,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
AMBOS SEXOS,Huelva,Mantenimiento de vehículos,29.0,BASICO
AMBOS SEXOS,Huelva,26 VIDRIO Y CERÁMICA,0.0,BASICO
AMBOS SEXOS,Huelva,Vidriería y alfarería,0.0,BASICO
AMBOS SEXOS,Jaén,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
AMBOS SEXOS,Jaén,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
AMBOS SEXOS,Jaén,02 ADMINISTRACIÓN Y GESTIÓN,57.0,BASICO
AMBOS SEXOS,Jaén,Servicios administrativos,57.0,BASICO
AMBOS SEXOS,Jaén,03 AGRARIA,26.0,BASICO
AMBOS SEXOS,Jaén,Actividades agropecuarias,5.0,BASICO
AMBOS SEXOS,Jaén,Agro-jardinería y composiciones florales,21.0,BASICO
AMBOS SEXOS,Jaén,Aprovechamientos forestales,0.0,BASICO
AMBOS SEXOS,Jaén,04 ARTES GRÁFICAS,0.0,BASICO
AMBOS SEXOS,Jaén,Artes gráficas,0.0,BASICO
AMBOS SEXOS,Jaén,06 COMERCIO Y MARKETING,10.0,BASICO
AMBOS SEXOS,Jaén,Servicios comerciales,10.0,BASICO
AMBOS SEXOS,Jaén,07 EDIFICACIÓN Y OBRA CIVIL,7.0,BASICO
AMBOS SEXOS,Jaén,Reforma y mantenimiento de edificios,7.0,BASICO
AMBOS SEXOS,Jaén,08 ELECTRICIDAD Y ELECTRÓNICA,30.0,BASICO
AMBOS SEXOS,Jaén,Electricidad y electrónica,30.0,BASICO
AMBOS SEXOS,Jaén,Instalaciones electrotécnicas y mecánica,0.0,BASICO
AMBOS SEXOS,Jaén,10 FABRICACIÓN MECÁNICA,24.0,BASICO
AMBOS SEXOS,Jaén,Fabricación de elementos metálicos,0.0,BASICO
AMBOS SEXOS,Jaén,Fabricación y montaje,24.0,BASICO
AMBOS SEXOS,Jaén,11 HOSTELERÍA Y TURISMO,21.0,BASICO
AMBOS SEXOS,Jaén,Actividades de panadería y pastelería,0.0,BASICO
AMBOS SEXOS,Jaén,Alojamiento y lavandería,0.0,BASICO
AMBOS SEXOS,Jaén,Cocina y restauración,21.0,BASICO
AMBOS SEXOS,Jaén,12 IMAGEN PERSONAL,13.0,BASICO
AMBOS SEXOS,Jaén,Peluquería y estética,13.0,BASICO
AMBOS SEXOS,Jaén,14 INDUSTRIAS ALIMENTARIAS,6.0,BASICO
AMBOS SEXOS,Jaén,Industrias alimentarias,6.0,BASICO
AMBOS SEXOS,Jaén,16 INFORMÁTICA Y COMUNICACIONES,41.0,BASICO
AMBOS SEXOS,Jaén,Informática de oficina,17.0,BASICO
AMBOS SEXOS,Jaén,Informática y comunicaciones,24.0,BASICO
AMBOS SEXOS,Jaén,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
AMBOS SEXOS,Jaén,Mantenimiento de viviendas,0.0,BASICO
AMBOS SEXOS,Jaén,"18 MADERA, MUEBLE Y CORCHO",4.0,BASICO
AMBOS SEXOS,Jaén,Carpintería y mueble,4.0,BASICO
AMBOS SEXOS,Jaén,19 MARÍTIMO-PESQUERA,0.0,BASICO
AMBOS SEXOS,Jaén,Actividades marítimo-pesqueras,0.0,BASICO
AMBOS SEXOS,Jaén,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,3.0,BASICO
AMBOS SEXOS,Jaén,Actividades domésticas y limpieza de edificios,3.0,BASICO
AMBOS SEXOS,Jaén,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
AMBOS SEXOS,Jaén,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
AMBOS SEXOS,Jaén,Tapicería y cortinaje,0.0,BASICO
AMBOS SEXOS,Jaén,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,10.0,BASICO
AMBOS SEXOS,Jaén,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
AMBOS SEXOS,Jaén,Mantenimiento de vehículos,10.0,BASICO
AMBOS SEXOS,Jaén,26 VIDRIO Y CERÁMICA,6.0,BASICO
AMBOS SEXOS,Jaén,Vidriería y alfarería,6.0,BASICO
AMBOS SEXOS,Málaga,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
AMBOS SEXOS,Málaga,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
AMBOS SEXOS,Málaga,02 ADMINISTRACIÓN Y GESTIÓN,131.0,BASICO
AMBOS SEXOS,Málaga,Servicios administrativos,131.0,BASICO
AMBOS SEXOS,Málaga,03 AGRARIA,43.0,BASICO
AMBOS SEXOS,Málaga,Actividades agropecuarias,16.0,BASICO
AMBOS SEXOS,Málaga,Agro-jardinería y composiciones florales,27.0,BASICO
AMBOS SEXOS,Málaga,Aprovechamientos forestales,0.0,BASICO
AMBOS SEXOS,Málaga,04 ARTES GRÁFICAS,0.0,BASICO
AMBOS SEXOS,Málaga,Artes gráficas,0.0,BASICO
AMBOS SEXOS,Málaga,06 COMERCIO Y MARKETING,55.0,BASICO
AMBOS SEXOS,Málaga,Servicios comerciales,55.0,BASICO
AMBOS SEXOS,Málaga,07 EDIFICACIÓN Y OBRA CIVIL,26.0,BASICO
AMBOS SEXOS,Málaga,Reforma y mantenimiento de edificios,26.0,BASICO
AMBOS SEXOS,Málaga,08 ELECTRICIDAD Y ELECTRÓNICA,72.0,BASICO
AMBOS SEXOS,Málaga,Electricidad y electrónica,72.0,BASICO
AMBOS SEXOS,Málaga,Instalaciones electrotécnicas y mecánica,0.0,BASICO
AMBOS SEXOS,Málaga,10 FABRICACIÓN MECÁNICA,12.0,BASICO
AMBOS SEXOS,Málaga,Fabricación de elementos metálicos,0.0,BASICO
AMBOS SEXOS,Málaga,Fabricación y montaje,12.0,BASICO
AMBOS SEXOS,Málaga,11 HOSTELERÍA Y TURISMO,56.0,BASICO
AMBOS SEXOS,Málaga,Actividades de panadería y pastelería,0.0,BASICO
AMBOS SEXOS,Málaga,Alojamiento y lavandería,2.0,BASICO
AMBOS SEXOS,Málaga,Cocina y restauración,54.0,BASICO
AMBOS SEXOS,Málaga,12 IMAGEN PERSONAL,41.0,BASICO
AMBOS SEXOS,Málaga,Peluquería y estética,41.0,BASICO
AMBOS SEXOS,Málaga,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
AMBOS SEXOS,Málaga,Industrias alimentarias,0.0,BASICO
AMBOS SEXOS,Málaga,16 INFORMÁTICA Y COMUNICACIONES,125.0,BASICO
AMBOS SEXOS,Málaga,Informática de oficina,12.0,BASICO
AMBOS SEXOS,Málaga,Informática y comunicaciones,113.0,BASICO
AMBOS SEXOS,Málaga,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
AMBOS SEXOS,Málaga,Mantenimiento de viviendas,0.0,BASICO
AMBOS SEXOS,Málaga,"18 MADERA, MUEBLE Y CORCHO",15.0,BASICO
AMBOS SEXOS,Málaga,Carpintería y mueble,15.0,BASICO
AMBOS SEXOS,Málaga,19 MARÍTIMO-PESQUERA,0.0,BASICO
AMBOS SEXOS,Málaga,Actividades marítimo-pesqueras,0.0,BASICO
AMBOS SEXOS,Málaga,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,12.0,BASICO
AMBOS SEXOS,Málaga,Actividades domésticas y limpieza de edificios,12.0,BASICO
AMBOS SEXOS,Málaga,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
AMBOS SEXOS,Málaga,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
AMBOS SEXOS,Málaga,Tapicería y cortinaje,0.0,BASICO
AMBOS SEXOS,Málaga,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,47.0,BASICO
AMBOS SEXOS,Málaga,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
AMBOS SEXOS,Málaga,Mantenimiento de vehículos,47.0,BASICO
AMBOS SEXOS,Málaga,26 VIDRIO Y CERÁMICA,0.0,BASICO
AMBOS SEXOS,Málaga,Vidriería y alfarería,0.0,BASICO
AMBOS SEXOS,Sevilla,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
AMBOS SEXOS,Sevilla,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
AMBOS SEXOS,Sevilla,02 ADMINISTRACIÓN Y GESTIÓN,168.0,BASICO
AMBOS SEXOS,Sevilla,Servicios administrativos,168.0,BASICO
AMBOS SEXOS,Sevilla,03 AGRARIA,87.0,BASICO
AMBOS SEXOS,Sevilla,Actividades agropecuarias,0.0,BASICO
AMBOS SEXOS,Sevilla,Agro-jardinería y composiciones florales,87.0,BASICO
AMBOS SEXOS,Sevilla,Aprovechamientos forestales,0.0,BASICO
AMBOS SEXOS,Sevilla,04 ARTES GRÁFICAS,0.0,BASICO
AMBOS SEXOS,Sevilla,Artes gráficas,0.0,BASICO
AMBOS SEXOS,Sevilla,06 COMERCIO Y MARKETING,22.0,BASICO
AMBOS SEXOS,Sevilla,Servicios comerciales,22.0,BASICO
AMBOS SEXOS,Sevilla,07 EDIFICACIÓN Y OBRA CIVIL,15.0,BASICO
AMBOS SEXOS,Sevilla,Reforma y mantenimiento de edificios,15.0,BASICO
AMBOS SEXOS,Sevilla,08 ELECTRICIDAD Y ELECTRÓNICA,99.0,BASICO
AMBOS SEXOS,Sevilla,Electricidad y electrónica,99.0,BASICO
AMBOS SEXOS,Sevilla,Instalaciones electrotécnicas y mecánica,0.0,BASICO
AMBOS SEXOS,Sevilla,10 FABRICACIÓN MECÁNICA,78.0,BASICO
AMBOS SEXOS,Sevilla,Fabricación de elementos metálicos,0.0,BASICO
AMBOS SEXOS,Sevilla,Fabricación y montaje,78.0,BASICO
AMBOS SEXOS,Sevilla,11 HOSTELERÍA Y TURISMO,33.0,BASICO
AMBOS SEXOS,Sevilla,Actividades de panadería y pastelería,0.0,BASICO
AMBOS SEXOS,Sevilla,Alojamiento y lavandería,6.0,BASICO
AMBOS SEXOS,Sevilla,Cocina y restauración,27.0,BASICO
AMBOS SEXOS,Sevilla,12 IMAGEN PERSONAL,38.0,BASICO
AMBOS SEXOS,Sevilla,Peluquería y estética,38.0,BASICO
AMBOS SEXOS,Sevilla,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
AMBOS SEXOS,Sevilla,Industrias alimentarias,0.0,BASICO
AMBOS SEXOS,Sevilla,16 INFORMÁTICA Y COMUNICACIONES,205.0,BASICO
AMBOS SEXOS,Sevilla,Informática de oficina,55.0,BASICO
AMBOS SEXOS,Sevilla,Informática y comunicaciones,150.0,BASICO
AMBOS SEXOS,Sevilla,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
AMBOS SEXOS,Sevilla,Mantenimiento de viviendas,0.0,BASICO
AMBOS SEXOS,Sevilla,"18 MADERA, MUEBLE Y CORCHO",7.0,BASICO
AMBOS SEXOS,Sevilla,Carpintería y mueble,7.0,BASICO
AMBOS SEXOS,Sevilla,19 MARÍTIMO-PESQUERA,0.0,BASICO
AMBOS SEXOS,Sevilla,Actividades marítimo-pesqueras,0.0,BASICO
AMBOS SEXOS,Sevilla,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,8.0,BASICO
AMBOS SEXOS,Sevilla,Actividades domésticas y limpieza de edificios,8.0,BASICO
AMBOS SEXOS,Sevilla,"24 TEXTIL, CONFECCIÓN Y PIEL",6.0,BASICO
AMBOS SEXOS,Sevilla,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
AMBOS SEXOS,Sevilla,Tapicería y cortinaje,6.0,BASICO
AMBOS SEXOS,Sevilla,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,47.0,BASICO
AMBOS SEXOS,Sevilla,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
AMBOS SEXOS,Sevilla,Mantenimiento de vehículos,47.0,BASICO
AMBOS SEXOS,Sevilla,26 VIDRIO Y CERÁMICA,0.0,BASICO
AMBOS SEXOS,Sevilla,Vidriería y alfarería,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,02 ADMINISTRACIÓN Y GESTIÓN,125.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Servicios administrativos,125.0,BASICO
AMBOS SEXOS,02 ARAGÓN,03 AGRARIA,35.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Actividades agropecuarias,6.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Agro-jardinería y composiciones florales,17.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Aprovechamientos forestales,12.0,BASICO
AMBOS SEXOS,02 ARAGÓN,04 ARTES GRÁFICAS,8.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Artes gráficas,8.0,BASICO
AMBOS SEXOS,02 ARAGÓN,06 COMERCIO Y MARKETING,41.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Servicios comerciales,41.0,BASICO
AMBOS SEXOS,02 ARAGÓN,07 EDIFICACIÓN Y OBRA CIVIL,6.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Reforma y mantenimiento de edificios,6.0,BASICO
AMBOS SEXOS,02 ARAGÓN,08 ELECTRICIDAD Y ELECTRÓNICA,127.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Electricidad y electrónica,110.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Instalaciones electrotécnicas y mecánica,17.0,BASICO
AMBOS SEXOS,02 ARAGÓN,10 FABRICACIÓN MECÁNICA,54.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Fabricación de elementos metálicos,10.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Fabricación y montaje,44.0,BASICO
AMBOS SEXOS,02 ARAGÓN,11 HOSTELERÍA Y TURISMO,55.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Actividades de panadería y pastelería,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Alojamiento y lavandería,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Cocina y restauración,55.0,BASICO
AMBOS SEXOS,02 ARAGÓN,12 IMAGEN PERSONAL,44.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Peluquería y estética,44.0,BASICO
AMBOS SEXOS,02 ARAGÓN,14 INDUSTRIAS ALIMENTARIAS,7.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Industrias alimentarias,7.0,BASICO
AMBOS SEXOS,02 ARAGÓN,16 INFORMÁTICA Y COMUNICACIONES,70.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Informática de oficina,19.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Informática y comunicaciones,51.0,BASICO
AMBOS SEXOS,02 ARAGÓN,17 INSTALACIÓN Y MANTENIMIENTO,2.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Mantenimiento de viviendas,2.0,BASICO
AMBOS SEXOS,02 ARAGÓN,"18 MADERA, MUEBLE Y CORCHO",9.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Carpintería y mueble,9.0,BASICO
AMBOS SEXOS,02 ARAGÓN,19 MARÍTIMO-PESQUERA,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Actividades marítimo-pesqueras,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Actividades domésticas y limpieza de edificios,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,"24 TEXTIL, CONFECCIÓN Y PIEL",2.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Arreglo y reparación de artículos textiles y de piel,2.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Tapicería y cortinaje,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,86.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Mantenimiento de vehículos,86.0,BASICO
AMBOS SEXOS,02 ARAGÓN,26 VIDRIO Y CERÁMICA,0.0,BASICO
AMBOS SEXOS,02 ARAGÓN,Vidriería y alfarería,0.0,BASICO
AMBOS SEXOS,Huesca,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
AMBOS SEXOS,Huesca,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
AMBOS SEXOS,Huesca,02 ADMINISTRACIÓN Y GESTIÓN,16.0,BASICO
AMBOS SEXOS,Huesca,Servicios administrativos,16.0,BASICO
AMBOS SEXOS,Huesca,03 AGRARIA,10.0,BASICO
AMBOS SEXOS,Huesca,Actividades agropecuarias,0.0,BASICO
AMBOS SEXOS,Huesca,Agro-jardinería y composiciones florales,0.0,BASICO
AMBOS SEXOS,Huesca,Aprovechamientos forestales,10.0,BASICO
AMBOS SEXOS,Huesca,04 ARTES GRÁFICAS,0.0,BASICO
AMBOS SEXOS,Huesca,Artes gráficas,0.0,BASICO
AMBOS SEXOS,Huesca,06 COMERCIO Y MARKETING,0.0,BASICO
AMBOS SEXOS,Huesca,Servicios comerciales,0.0,BASICO
AMBOS SEXOS,Huesca,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
AMBOS SEXOS,Huesca,Reforma y mantenimiento de edificios,0.0,BASICO
AMBOS SEXOS,Huesca,08 ELECTRICIDAD Y ELECTRÓNICA,11.0,BASICO
AMBOS SEXOS,Huesca,Electricidad y electrónica,11.0,BASICO
AMBOS SEXOS,Huesca,Instalaciones electrotécnicas y mecánica,0.0,BASICO
AMBOS SEXOS,Huesca,10 FABRICACIÓN MECÁNICA,24.0,BASICO
AMBOS SEXOS,Huesca,Fabricación de elementos metálicos,0.0,BASICO
AMBOS SEXOS,Huesca,Fabricación y montaje,24.0,BASICO
AMBOS SEXOS,Huesca,11 HOSTELERÍA Y TURISMO,12.0,BASICO
AMBOS SEXOS,Huesca,Actividades de panadería y pastelería,0.0,BASICO
AMBOS SEXOS,Huesca,Alojamiento y lavandería,0.0,BASICO
AMBOS SEXOS,Huesca,Cocina y restauración,12.0,BASICO
AMBOS SEXOS,Huesca,12 IMAGEN PERSONAL,6.0,BASICO
AMBOS SEXOS,Huesca,Peluquería y estética,6.0,BASICO
AMBOS SEXOS,Huesca,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
AMBOS SEXOS,Huesca,Industrias alimentarias,0.0,BASICO
AMBOS SEXOS,Huesca,16 INFORMÁTICA Y COMUNICACIONES,25.0,BASICO
AMBOS SEXOS,Huesca,Informática de oficina,16.0,BASICO
AMBOS SEXOS,Huesca,Informática y comunicaciones,9.0,BASICO
AMBOS SEXOS,Huesca,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
AMBOS SEXOS,Huesca,Mantenimiento de viviendas,0.0,BASICO
AMBOS SEXOS,Huesca,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO
AMBOS SEXOS,Huesca,Carpintería y mueble,0.0,BASICO
AMBOS SEXOS,Huesca,19 MARÍTIMO-PESQUERA,0.0,BASICO
AMBOS SEXOS,Huesca,Actividades marítimo-pesqueras,0.0,BASICO
AMBOS SEXOS,Huesca,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
AMBOS SEXOS,Huesca,Actividades domésticas y limpieza de edificios,0.0,BASICO
AMBOS SEXOS,Huesca,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
AMBOS SEXOS,Huesca,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
AMBOS SEXOS,Huesca,Tapicería y cortinaje,0.0,BASICO
AMBOS SEXOS,Huesca,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,17.0,BASICO
AMBOS SEXOS,Huesca,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
AMBOS SEXOS,Huesca,Mantenimiento de vehículos,17.0,BASICO
AMBOS SEXOS,Huesca,26 VIDRIO Y CERÁMICA,0.0,BASICO
AMBOS SEXOS,Huesca,Vidriería y alfarería,0.0,BASICO
AMBOS SEXOS,Teruel,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
AMBOS SEXOS,Teruel,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
AMBOS SEXOS,Teruel,02 ADMINISTRACIÓN Y GESTIÓN,15.0,BASICO
AMBOS SEXOS,Teruel,Servicios administrativos,15.0,BASICO
AMBOS SEXOS,Teruel,03 AGRARIA,2.0,BASICO
AMBOS SEXOS,Teruel,Actividades agropecuarias,0.0,BASICO
AMBOS SEXOS,Teruel,Agro-jardinería y composiciones florales,0.0,BASICO
AMBOS SEXOS,Teruel,Aprovechamientos forestales,2.0,BASICO
AMBOS SEXOS,Teruel,04 ARTES GRÁFICAS,0.0,BASICO
AMBOS SEXOS,Teruel,Artes gráficas,0.0,BASICO
AMBOS SEXOS,Teruel,06 COMERCIO Y MARKETING,0.0,BASICO
AMBOS SEXOS,Teruel,Servicios comerciales,0.0,BASICO
AMBOS SEXOS,Teruel,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
AMBOS SEXOS,Teruel,Reforma y mantenimiento de edificios,0.0,BASICO
AMBOS SEXOS,Teruel,08 ELECTRICIDAD Y ELECTRÓNICA,16.0,BASICO
AMBOS SEXOS,Teruel,Electricidad y electrónica,16.0,BASICO
AMBOS SEXOS,Teruel,Instalaciones electrotécnicas y mecánica,0.0,BASICO
AMBOS SEXOS,Teruel,10 FABRICACIÓN MECÁNICA,6.0,BASICO
AMBOS SEXOS,Teruel,Fabricación de elementos metálicos,2.0,BASICO
AMBOS SEXOS,Teruel,Fabricación y montaje,4.0,BASICO
AMBOS SEXOS,Teruel,11 HOSTELERÍA Y TURISMO,18.0,BASICO
AMBOS SEXOS,Teruel,Actividades de panadería y pastelería,0.0,BASICO
AMBOS SEXOS,Teruel,Alojamiento y lavandería,0.0,BASICO
AMBOS SEXOS,Teruel,Cocina y restauración,18.0,BASICO
AMBOS SEXOS,Teruel,12 IMAGEN PERSONAL,2.0,BASICO
AMBOS SEXOS,Teruel,Peluquería y estética,2.0,BASICO
AMBOS SEXOS,Teruel,14 INDUSTRIAS ALIMENTARIAS,3.0,BASICO
AMBOS SEXOS,Teruel,Industrias alimentarias,3.0,BASICO
AMBOS SEXOS,Teruel,16 INFORMÁTICA Y COMUNICACIONES,2.0,BASICO
AMBOS SEXOS,Teruel,Informática de oficina,0.0,BASICO
AMBOS SEXOS,Teruel,Informática y comunicaciones,2.0,BASICO
AMBOS SEXOS,Teruel,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
AMBOS SEXOS,Teruel,Mantenimiento de viviendas,0.0,BASICO
AMBOS SEXOS,Teruel,"18 MADERA, MUEBLE Y CORCHO",3.0,BASICO
AMBOS SEXOS,Teruel,Carpintería y mueble,3.0,BASICO
AMBOS SEXOS,Teruel,19 MARÍTIMO-PESQUERA,0.0,BASICO
AMBOS SEXOS,Teruel,Actividades marítimo-pesqueras,0.0,BASICO
AMBOS SEXOS,Teruel,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
AMBOS SEXOS,Teruel,Actividades domésticas y limpieza de edificios,0.0,BASICO
AMBOS SEXOS,Teruel,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
AMBOS SEXOS,Teruel,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
AMBOS SEXOS,Teruel,Tapicería y cortinaje,0.0,BASICO
AMBOS SEXOS,Teruel,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,14.0,BASICO
AMBOS SEXOS,Teruel,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
AMBOS SEXOS,Teruel,Mantenimiento de vehículos,14.0,BASICO
AMBOS SEXOS,Teruel,26 VIDRIO Y CERÁMICA,0.0,BASICO
AMBOS SEXOS,Teruel,Vidriería y alfarería,0.0,BASICO
AMBOS SEXOS,Zaragoza,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
AMBOS SEXOS,Zaragoza,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
AMBOS SEXOS,Zaragoza,02 ADMINISTRACIÓN Y GESTIÓN,94.0,BASICO
AMBOS SEXOS,Zaragoza,Servicios administrativos,94.0,BASICO
AMBOS SEXOS,Zaragoza,03 AGRARIA,23.0,BASICO
AMBOS SEXOS,Zaragoza,Actividades agropecuarias,6.0,BASICO
AMBOS SEXOS,Zaragoza,Agro-jardinería y composiciones florales,17.0,BASICO
AMBOS SEXOS,Zaragoza,Aprovechamientos forestales,0.0,BASICO
AMBOS SEXOS,Zaragoza,04 ARTES GRÁFICAS,8.0,BASICO
AMBOS SEXOS,Zaragoza,Artes gráficas,8.0,BASICO
AMBOS SEXOS,Zaragoza,06 COMERCIO Y MARKETING,41.0,BASICO
AMBOS SEXOS,Zaragoza,Servicios comerciales,41.0,BASICO
AMBOS SEXOS,Zaragoza,07 EDIFICACIÓN Y OBRA CIVIL,6.0,BASICO
AMBOS SEXOS,Zaragoza,Reforma y mantenimiento de edificios,6.0,BASICO
AMBOS SEXOS,Zaragoza,08 ELECTRICIDAD Y ELECTRÓNICA,100.0,BASICO
AMBOS SEXOS,Zaragoza,Electricidad y electrónica,83.0,BASICO
AMBOS SEXOS,Zaragoza,Instalaciones electrotécnicas y mecánica,17.0,BASICO
AMBOS SEXOS,Zaragoza,10 FABRICACIÓN MECÁNICA,24.0,BASICO
AMBOS SEXOS,Zaragoza,Fabricación de elementos metálicos,8.0,BASICO
AMBOS SEXOS,Zaragoza,Fabricación y montaje,16.0,BASICO
AMBOS SEXOS,Zaragoza,11 HOSTELERÍA Y TURISMO,25.0,BASICO
AMBOS SEXOS,Zaragoza,Actividades de panadería y pastelería,0.0,BASICO
AMBOS SEXOS,Zaragoza,Alojamiento y lavandería,0.0,BASICO
AMBOS SEXOS,Zaragoza,Cocina y restauración,25.0,BASICO
AMBOS SEXOS,Zaragoza,12 IMAGEN PERSONAL,36.0,BASICO
AMBOS SEXOS,Zaragoza,Peluquería y estética,36.0,BASICO
AMBOS SEXOS,Zaragoza,14 INDUSTRIAS ALIMENTARIAS,4.0,BASICO
AMBOS SEXOS,Zaragoza,Industrias alimentarias,4.0,BASICO
AMBOS SEXOS,Zaragoza,16 INFORMÁTICA Y COMUNICACIONES,43.0,BASICO
AMBOS SEXOS,Zaragoza,Informática de oficina,3.0,BASICO
AMBOS SEXOS,Zaragoza,Informática y comunicaciones,40.0,BASICO
