Sexo;Comunidad autónoma/provincia (1);Ciclo formativo (2);Total
Mujeres;Zamora;Anatomía patológica y citodiagnostico;0
Mujeres;Zamora;Audiología protésica;0
Mujeres;Zamora;Dietética (LOGSE);0
Mujeres;Zamora;Documentación y administración sanitaria;0
Mujeres;Zamora;Higiene bucodental;0
Mujeres;Zamora;Imagen para el diagnóstico y medicina nuclear;0
Mujeres;Zamora;Laboratorio clinico y biomédico;12
Mujeres;Zamora;Ortoprótesis y productos de apoyo;0
Mujeres;Zamora;Prótesis dentales;0
Mujeres;Zamora;Radioterampia y dosimetría;0
Mujeres;Zamora;22 SEGURIDAD Y MEDIO AMBIENTE;0
Mujeres;Zamora;Coordinación de emergencias y protección civil;0
Mujeres;Zamora;Educación y control ambiental;0
Mujeres;Zamora;Prevención de riesgos profesionales (LOGSE);0
Mujeres;Zamora;Química y salud ambiental;0
Mujeres;Zamora;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;11
Mujeres;Zamora;Animación sociocultural y turística;0
Mujeres;Zamora;Educación infantil;11
Mujeres;Zamora;Integración social;0
Mujeres;Zamora;Mediación comunicativa;0
Mujeres;Zamora;Promoción de igualdad de género;0
Mujeres;Zamora;24 TEXTIL, CONFECCIÓN Y PIEL;0
Mujeres;Zamora;Diseño y producción de calzado y complementos;0
Mujeres;Zamora;Patronaje y moda;0
Mujeres;Zamora;Vestuario a medida y de espectáculos;0
Mujeres;Zamora;Diseño Técnico en Textil y Piel;0
Mujeres;Zamora;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;2
Mujeres;Zamora;Automoción;2
Mujeres;Zamora;Mantenimiento Aeromecánico de Aviones con Motor de Turbina;0
Mujeres;Zamora;Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves;0
Mujeres;Zamora;Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón;0
Mujeres;Zamora;Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina;0
Mujeres;Zamora;26 VIDRIO Y CERÁMICA;0
Mujeres;Zamora;Desarrollo y fabricación de productos cerámicos;0
Mujeres;08 CASTILLA-LA MANCHA;00 TOTAL;2.761
Mujeres;08 CASTILLA-LA MANCHA;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;86
Mujeres;08 CASTILLA-LA MANCHA;Enseñanza y animación sociodeportiva;55
Mujeres;08 CASTILLA-LA MANCHA;Acondicionamiento físico;31
Mujeres;08 CASTILLA-LA MANCHA;02 ADMINISTRACIÓN Y GESTIÓN;523
Mujeres;08 CASTILLA-LA MANCHA;Administración y finanzas;458
Mujeres;08 CASTILLA-LA MANCHA;Asistencia a la dirección;65
Mujeres;08 CASTILLA-LA MANCHA;03 AGRARIA;79
Mujeres;08 CASTILLA-LA MANCHA;Ganadería y asistencia en sanidad animal;60
Mujeres;08 CASTILLA-LA MANCHA;Gestión forestal y del medio natural;17
Mujeres;08 CASTILLA-LA MANCHA;Paisajismo y medio rural;2
Mujeres;08 CASTILLA-LA MANCHA;04 ARTES GRÁFICAS;0
Mujeres;08 CASTILLA-LA MANCHA;Diseño y edición de publicaciones impresas y multimedia;0
Mujeres;08 CASTILLA-LA MANCHA;Diseño y gestión de la producción gráfica;0
Mujeres;08 CASTILLA-LA MANCHA;05 ARTES Y ARTESANÍAS;0
Mujeres;08 CASTILLA-LA MANCHA;Artista fallero y construcción de escenografías;0
Mujeres;08 CASTILLA-LA MANCHA;06 COMERCIO Y MARKETING;234
Mujeres;08 CASTILLA-LA MANCHA;Comercio internacional;45
Mujeres;08 CASTILLA-LA MANCHA;Gestión de ventas y espacios comerciales;49
Mujeres;08 CASTILLA-LA MANCHA;Marketing y publicidad;74
Mujeres;08 CASTILLA-LA MANCHA;Transporte y logística;66
Mujeres;08 CASTILLA-LA MANCHA;07 EDIFICACIÓN Y OBRA CIVIL;27
Mujeres;08 CASTILLA-LA MANCHA;Organización y control de obras de construcción;0
Mujeres;08 CASTILLA-LA MANCHA;Proyectos de edificación;22
Mujeres;08 CASTILLA-LA MANCHA;Proyectos de obra civil;5
Mujeres;08 CASTILLA-LA MANCHA;08 ELECTRICIDAD Y ELECTRÓNICA;11
Mujeres;08 CASTILLA-LA MANCHA;Automatización y robótica industrial;2
Mujeres;08 CASTILLA-LA MANCHA;Electromedicina clínica;1
Mujeres;08 CASTILLA-LA MANCHA;Mantenimiento electrónico;0
Mujeres;08 CASTILLA-LA MANCHA;Sistemas de telecomunicaciones e informáticos;5
Mujeres;08 CASTILLA-LA MANCHA;Sistemas electrotécnicos y automatizados;3
Mujeres;08 CASTILLA-LA MANCHA;09 ENERGÍA Y AGUA;4
Mujeres;08 CASTILLA-LA MANCHA;Eficiencia energética y energía solar térmica;1
Mujeres;08 CASTILLA-LA MANCHA;Energías renovables;3
Mujeres;08 CASTILLA-LA MANCHA;Centrales eléctricas;0
Mujeres;08 CASTILLA-LA MANCHA;Gestión de agua;0
Mujeres;08 CASTILLA-LA MANCHA;10 FABRICACIÓN MECÁNICA;1
Mujeres;08 CASTILLA-LA MANCHA;Construcciones metálicas;0
Mujeres;08 CASTILLA-LA MANCHA;Diseño en fabricación mecánica;0
Mujeres;08 CASTILLA-LA MANCHA;Óptica de anteojería (LOGSE);0
Mujeres;08 CASTILLA-LA MANCHA;Programación de la producción en fabricación mecánica;1
Mujeres;08 CASTILLA-LA MANCHA;Programación de la producción en moldeo de metales y polímeros;0
Mujeres;08 CASTILLA-LA MANCHA;11 HOSTELERÍA Y TURISMO;185
Mujeres;08 CASTILLA-LA MANCHA;Agencias de viajes y gestión de eventos;56
Mujeres;08 CASTILLA-LA MANCHA;Dirección de cocina;55
Mujeres;08 CASTILLA-LA MANCHA;Dirección de servicios de restauración;8
Mujeres;08 CASTILLA-LA MANCHA;Gestión de alojamientos turísticos;33
Mujeres;08 CASTILLA-LA MANCHA;Guía, información y asistencias turísticas;33
Mujeres;08 CASTILLA-LA MANCHA;12 IMAGEN PERSONAL;81
Mujeres;08 CASTILLA-LA MANCHA;Asesoría de imagen personal y corporativa;20
Mujeres;08 CASTILLA-LA MANCHA;Caracterización y maquillaje profesional;0
Mujeres;08 CASTILLA-LA MANCHA;Estética integral y bienestar;54
Mujeres;08 CASTILLA-LA MANCHA;Estilismo y dirección de peluquería;7
Mujeres;08 CASTILLA-LA MANCHA;Termalismo y bienestar;0
Mujeres;08 CASTILLA-LA MANCHA;13 IMAGEN Y SONIDO;45
Mujeres;08 CASTILLA-LA MANCHA;Animaciones 3D, juegos y entornos interactivos;11
Mujeres;08 CASTILLA-LA MANCHA;Iluminación, captación y tratamiento de Imagen;14
Mujeres;08 CASTILLA-LA MANCHA;Producción de audiovisuales y espectáculos;9
Mujeres;08 CASTILLA-LA MANCHA;Realización de proyectos de audiovisuales y espectáculos;11
Mujeres;08 CASTILLA-LA MANCHA;Sonido para audiovisuales y espectáculos;0
Mujeres;08 CASTILLA-LA MANCHA;Imagen y sonido sin distribuir (para centros extranjeros);0
Mujeres;08 CASTILLA-LA MANCHA;14 INDUSTRIAS ALIMENTARIAS;26
Mujeres;08 CASTILLA-LA MANCHA;Procesos y calidad en la industria alimentaria;19
Mujeres;08 CASTILLA-LA MANCHA;Vitivinicultura;7
Mujeres;08 CASTILLA-LA MANCHA;16 INFORMÁTICA Y COMUNICACIONES;74
Mujeres;08 CASTILLA-LA MANCHA;Administración de sistemas informáticos en red;27
Mujeres;08 CASTILLA-LA MANCHA;Desarrollo de aplicaciones multiplataforma;21
Mujeres;08 CASTILLA-LA MANCHA;Desarrollo de aplicaciones web;26
Mujeres;08 CASTILLA-LA MANCHA;Informatica y comunicaciones sin distribuir (para centros extranjeros);0
Mujeres;08 CASTILLA-LA MANCHA;17 INSTALACIÓN Y MANTENIMIENTO;7
Mujeres;08 CASTILLA-LA MANCHA;Desarrollo de proyectos de instalaciones térmicas y de fluidos;0
Mujeres;08 CASTILLA-LA MANCHA;Mantenimiento de instalaciones térmicas y de fluidos;2
Mujeres;08 CASTILLA-LA MANCHA;Mecatrónica industrial;5
Mujeres;08 CASTILLA-LA MANCHA;18 MADERA, MUEBLE Y CORCHO;1
Mujeres;08 CASTILLA-LA MANCHA;Diseño y amueblamiento;1
Mujeres;08 CASTILLA-LA MANCHA;19 MARÍTIMO-PESQUERA;0
Mujeres;08 CASTILLA-LA MANCHA;Acuicultura;0
Mujeres;08 CASTILLA-LA MANCHA;Organización del mantenimiento de maquinaria de buques y embarcaciones;0
Mujeres;08 CASTILLA-LA MANCHA;Transporte marítimo y pesca de altura;0
Mujeres;08 CASTILLA-LA MANCHA;20 QUÍMICA;29
Mujeres;08 CASTILLA-LA MANCHA;Fabricación de Productos Farmaceuticos;0
Mujeres;08 CASTILLA-LA MANCHA;Laboratorio de análisis y de control de calidad;25
Mujeres;08 CASTILLA-LA MANCHA;Química industrial;4
Mujeres;08 CASTILLA-LA MANCHA;21 SANIDAD;649
Mujeres;08 CASTILLA-LA MANCHA;Anatomía patológica y citodiagnostico;94
Mujeres;08 CASTILLA-LA MANCHA;Audiología protésica;7
Mujeres;08 CASTILLA-LA MANCHA;Dietética (LOGSE);71
Mujeres;08 CASTILLA-LA MANCHA;Documentación y administración sanitaria;9
Mujeres;08 CASTILLA-LA MANCHA;Higiene bucodental;109
Mujeres;08 CASTILLA-LA MANCHA;Imagen para el diagnóstico y medicina nuclear;174
Mujeres;08 CASTILLA-LA MANCHA;Laboratorio clinico y biomédico;116
Mujeres;08 CASTILLA-LA MANCHA;Ortoprótesis y productos de apoyo;0
Mujeres;08 CASTILLA-LA MANCHA;Prótesis dentales;47
Mujeres;08 CASTILLA-LA MANCHA;Radioterampia y dosimetría;22
Mujeres;08 CASTILLA-LA MANCHA;22 SEGURIDAD Y MEDIO AMBIENTE;53
Mujeres;08 CASTILLA-LA MANCHA;Coordinación de emergencias y protección civil;4
Mujeres;08 CASTILLA-LA MANCHA;Educación y control ambiental;10
Mujeres;08 CASTILLA-LA MANCHA;Prevención de riesgos profesionales (LOGSE);30
Mujeres;08 CASTILLA-LA MANCHA;Química y salud ambiental;9
Mujeres;08 CASTILLA-LA MANCHA;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;633
Mujeres;08 CASTILLA-LA MANCHA;Animación sociocultural y turística;64
Mujeres;08 CASTILLA-LA MANCHA;Educación infantil;366
Mujeres;08 CASTILLA-LA MANCHA;Integración social;143
Mujeres;08 CASTILLA-LA MANCHA;Mediación comunicativa;24
Mujeres;08 CASTILLA-LA MANCHA;Promoción de igualdad de género;36
Mujeres;08 CASTILLA-LA MANCHA;24 TEXTIL, CONFECCIÓN Y PIEL;4
Mujeres;08 CASTILLA-LA MANCHA;Diseño y producción de calzado y complementos;0
Mujeres;08 CASTILLA-LA MANCHA;Patronaje y moda;4
Mujeres;08 CASTILLA-LA MANCHA;Vestuario a medida y de espectáculos;0
Mujeres;08 CASTILLA-LA MANCHA;Diseño Técnico en Textil y Piel;0
Mujeres;08 CASTILLA-LA MANCHA;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;9
Mujeres;08 CASTILLA-LA MANCHA;Automoción;5
Mujeres;08 CASTILLA-LA MANCHA;Mantenimiento Aeromecánico de Aviones con Motor de Turbina;3
Mujeres;08 CASTILLA-LA MANCHA;Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves;0
Mujeres;08 CASTILLA-LA MANCHA;Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón;0
Mujeres;08 CASTILLA-LA MANCHA;Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina;1
Mujeres;08 CASTILLA-LA MANCHA;26 VIDRIO Y CERÁMICA;0
Mujeres;08 CASTILLA-LA MANCHA;Desarrollo y fabricación de productos cerámicos;0
Mujeres;Albacete;00 TOTAL;672
Mujeres;Albacete;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;17
Mujeres;Albacete;Enseñanza y animación sociodeportiva;10
Mujeres;Albacete;Acondicionamiento físico;7
Mujeres;Albacete;02 ADMINISTRACIÓN Y GESTIÓN;147
Mujeres;Albacete;Administración y finanzas;125
Mujeres;Albacete;Asistencia a la dirección;22
Mujeres;Albacete;03 AGRARIA;12
Mujeres;Albacete;Ganadería y asistencia en sanidad animal;8
Mujeres;Albacete;Gestión forestal y del medio natural;4
Mujeres;Albacete;Paisajismo y medio rural;0
Mujeres;Albacete;04 ARTES GRÁFICAS;0
Mujeres;Albacete;Diseño y edición de publicaciones impresas y multimedia;0
Mujeres;Albacete;Diseño y gestión de la producción gráfica;0
Mujeres;Albacete;05 ARTES Y ARTESANÍAS;0
Mujeres;Albacete;Artista fallero y construcción de escenografías;0
Mujeres;Albacete;06 COMERCIO Y MARKETING;60
Mujeres;Albacete;Comercio internacional;10
Mujeres;Albacete;Gestión de ventas y espacios comerciales;9
Mujeres;Albacete;Marketing y publicidad;27
Mujeres;Albacete;Transporte y logística;14
Mujeres;Albacete;07 EDIFICACIÓN Y OBRA CIVIL;7
Mujeres;Albacete;Organización y control de obras de construcción;0
Mujeres;Albacete;Proyectos de edificación;7
Mujeres;Albacete;Proyectos de obra civil;0
Mujeres;Albacete;08 ELECTRICIDAD Y ELECTRÓNICA;0
Mujeres;Albacete;Automatización y robótica industrial;0
Mujeres;Albacete;Electromedicina clínica;0
Mujeres;Albacete;Mantenimiento electrónico;0
Mujeres;Albacete;Sistemas de telecomunicaciones e informáticos;0
Mujeres;Albacete;Sistemas electrotécnicos y automatizados;0
Mujeres;Albacete;09 ENERGÍA Y AGUA;2
Mujeres;Albacete;Eficiencia energética y energía solar térmica;0
Mujeres;Albacete;Energías renovables;2
Mujeres;Albacete;Centrales eléctricas;0
Mujeres;Albacete;Gestión de agua;0
Mujeres;Albacete;10 FABRICACIÓN MECÁNICA;1
Mujeres;Albacete;Construcciones metálicas;0
Mujeres;Albacete;Diseño en fabricación mecánica;0
Mujeres;Albacete;Óptica de anteojería (LOGSE);0
Mujeres;Albacete;Programación de la producción en fabricación mecánica;1
Mujeres;Albacete;Programación de la producción en moldeo de metales y polímeros;0
Mujeres;Albacete;11 HOSTELERÍA Y TURISMO;23
Mujeres;Albacete;Agencias de viajes y gestión de eventos;4
Mujeres;Albacete;Dirección de cocina;4
Mujeres;Albacete;Dirección de servicios de restauración;5
Mujeres;Albacete;Gestión de alojamientos turísticos;4
Mujeres;Albacete;Guía, información y asistencias turísticas;6
Mujeres;Albacete;12 IMAGEN PERSONAL;32
Mujeres;Albacete;Asesoría de imagen personal y corporativa;9
Mujeres;Albacete;Caracterización y maquillaje profesional;0
Mujeres;Albacete;Estética integral y bienestar;16
Mujeres;Albacete;Estilismo y dirección de peluquería;7
Mujeres;Albacete;Termalismo y bienestar;0
Mujeres;Albacete;13 IMAGEN Y SONIDO;0
Mujeres;Albacete;Animaciones 3D, juegos y entornos interactivos;0
Mujeres;Albacete;Iluminación, captación y tratamiento de Imagen;0
Mujeres;Albacete;Producción de audiovisuales y espectáculos;0
Mujeres;Albacete;Realización de proyectos de audiovisuales y espectáculos;0
Mujeres;Albacete;Sonido para audiovisuales y espectáculos;0
Mujeres;Albacete;Imagen y sonido sin distribuir (para centros extranjeros);0
Mujeres;Albacete;14 INDUSTRIAS ALIMENTARIAS;8
Mujeres;Albacete;Procesos y calidad en la industria alimentaria;4
Mujeres;Albacete;Vitivinicultura;4
Mujeres;Albacete;16 INFORMÁTICA Y COMUNICACIONES;8
Mujeres;Albacete;Administración de sistemas informáticos en red;1
Mujeres;Albacete;Desarrollo de aplicaciones multiplataforma;2
Mujeres;Albacete;Desarrollo de aplicaciones web;5
Mujeres;Albacete;Informatica y comunicaciones sin distribuir (para centros extranjeros);0
Mujeres;Albacete;17 INSTALACIÓN Y MANTENIMIENTO;1
Mujeres;Albacete;Desarrollo de proyectos de instalaciones térmicas y de fluidos;0
Mujeres;Albacete;Mantenimiento de instalaciones térmicas y de fluidos;0
Mujeres;Albacete;Mecatrónica industrial;1
Mujeres;Albacete;18 MADERA, MUEBLE Y CORCHO;0
Mujeres;Albacete;Diseño y amueblamiento;0
Mujeres;Albacete;19 MARÍTIMO-PESQUERA;0
Mujeres;Albacete;Acuicultura;0
Mujeres;Albacete;Organización del mantenimiento de maquinaria de buques y embarcaciones;0
Mujeres;Albacete;Transporte marítimo y pesca de altura;0
Mujeres;Albacete;20 QUÍMICA;9
Mujeres;Albacete;Fabricación de Productos Farmaceuticos;0
Mujeres;Albacete;Laboratorio de análisis y de control de calidad;9
Mujeres;Albacete;Química industrial;0
Mujeres;Albacete;21 SANIDAD;180
Mujeres;Albacete;Anatomía patológica y citodiagnostico;47
Mujeres;Albacete;Audiología protésica;7
Mujeres;Albacete;Dietética (LOGSE);12
Mujeres;Albacete;Documentación y administración sanitaria;0
Mujeres;Albacete;Higiene bucodental;31
Mujeres;Albacete;Imagen para el diagnóstico y medicina nuclear;31
Mujeres;Albacete;Laboratorio clinico y biomédico;30
Mujeres;Albacete;Ortoprótesis y productos de apoyo;0
Mujeres;Albacete;Prótesis dentales;0
Mujeres;Albacete;Radioterampia y dosimetría;22
Mujeres;Albacete;22 SEGURIDAD Y MEDIO AMBIENTE;9
Mujeres;Albacete;Coordinación de emergencias y protección civil;0
Mujeres;Albacete;Educación y control ambiental;0
Mujeres;Albacete;Prevención de riesgos profesionales (LOGSE);5
Mujeres;Albacete;Química y salud ambiental;4
Mujeres;Albacete;23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;148
Mujeres;Albacete;Animación sociocultural y turística;8
Mujeres;Albacete;Educación infantil;88
Mujeres;Albacete;Integración social;32
Mujeres;Albacete;Mediación comunicativa;8
Mujeres;Albacete;Promoción de igualdad de género;12
Mujeres;Albacete;24 TEXTIL, CONFECCIÓN Y PIEL;4
Mujeres;Albacete;Diseño y producción de calzado y complementos;0
Mujeres;Albacete;Patronaje y moda;4
Mujeres;Albacete;Vestuario a medida y de espectáculos;0
Mujeres;Albacete;Diseño Técnico en Textil y Piel;0
Mujeres;Albacete;25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;4
Mujeres;Albacete;Automoción;0
Mujeres;Albacete;Mantenimiento Aeromecánico de Aviones con Motor de Turbina;3
Mujeres;Albacete;Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves;0
Mujeres;Albacete;Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón;0
Mujeres;Albacete;Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina;1
Mujeres;Albacete;26 VIDRIO Y CERÁMICA;0
Mujeres;Albacete;Desarrollo y fabricación de productos cerámicos;0
Mujeres;Ciudad Real;00 TOTAL;549
Mujeres;Ciudad Real;01 ACTIVIDADES FÍSICAS Y DEPORTIVAS;29
Mujeres;Ciudad Real;Enseñanza y animación sociodeportiva;16
Mujeres;Ciudad Real;Acondicionamiento físico;13
Mujeres;Ciudad Real;02 ADMINISTRACIÓN Y GESTIÓN;120
Mujeres;Ciudad Real;Administración y finanzas;113
Mujeres;Ciudad Real;Asistencia a la dirección;7
Mujeres;Ciudad Real;03 AGRARIA;0
Mujeres;Ciudad Real;Ganadería y asistencia en sanidad animal;0
Mujeres;Ciudad Real;Gestión forestal y del medio natural;0
Mujeres;Ciudad Real;Paisajismo y medio rural;0
Mujeres;Ciudad Real;04 ARTES GRÁFICAS;0
Mujeres;Ciudad Real;Diseño y edición de publicaciones impresas y multimedia;0
Mujeres;Ciudad Real;Diseño y gestión de la producción gráfica;0
Mujeres;Ciudad Real;05 ARTES Y ARTESANÍAS;0
Mujeres;Ciudad Real;Artista fallero y construcción de escenografías;0
Mujeres;Ciudad Real;06 COMERCIO Y MARKETING;42
Mujeres;Ciudad Real;Comercio internacional;9
Mujeres;Ciudad Real;Gestión de ventas y espacios comerciales;19
Mujeres;Ciudad Real;Marketing y publicidad;0
Mujeres;Ciudad Real;Transporte y logística;14
Mujeres;Ciudad Real;07 EDIFICACIÓN Y OBRA CIVIL;5
Mujeres;Ciudad Real;Organización y control de obras de construcción;0
Mujeres;Ciudad Real;Proyectos de edificación;4
Mujeres;Ciudad Real;Proyectos de obra civil;1
Mujeres;Ciudad Real;08 ELECTRICIDAD Y ELECTRÓNICA;3
Mujeres;Ciudad Real;Automatización y robótica industrial;0
Mujeres;Ciudad Real;Electromedicina clínica;0
Mujeres;Ciudad Real;Mantenimiento electrónico;0
Mujeres;Ciudad Real;Sistemas de telecomunicaciones e informáticos;2
Mujeres;Ciudad Real;Sistemas electrotécnicos y automatizados;1
Mujeres;Ciudad Real;09 ENERGÍA Y AGUA;2
Mujeres;Ciudad Real;Eficiencia energética y energía solar térmica;1
Mujeres;Ciudad Real;Energías renovables;1
Mujeres;Ciudad Real;Centrales eléctricas;0
Mujeres;Ciudad Real;Gestión de agua;0
Mujeres;Ciudad Real;10 FABRICACIÓN MECÁNICA;0
Mujeres;Ciudad Real;Construcciones metálicas;0
Mujeres;Ciudad Real;Diseño en fabricación mecánica;0
Mujeres;Ciudad Real;Óptica de anteojería (LOGSE);0
Mujeres;Ciudad Real;Programación de la producción en fabricación mecánica;0
Mujeres;Ciudad Real;Programación de la producción en moldeo de metales y polímeros;0
Mujeres;Ciudad Real;11 HOSTELERÍA Y TURISMO;56
Mujeres;Ciudad Real;Agencias de viajes y gestión de eventos;14
Mujeres;Ciudad Real;Dirección de cocina;20
Mujeres;Ciudad Real;Dirección de servicios de restauración;1
Mujeres;Ciudad Real;Gestión de alojamientos turísticos;12
Mujeres;Ciudad Real;Guía, información y asistencias turísticas;9
