Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
AMBOS SEXOS,04 ISLAS BALEARES,Imagen para el diagnóstico y medicina nuclear,44.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Laboratorio clinico y biomédico,46.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Prótesis dentales,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Radioterampia y dosimetría,27.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,22 SEGURIDAD Y MEDIO AMBIENTE,22.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Coordinación de emergencias y protección civil,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Educación y control ambiental,4.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Prevención de riesgos profesionales (LOGSE),11.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Química y salud ambiental,7.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,163.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Animación sociocultural y turística,11.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Educación infantil,96.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Integración social,35.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Mediación comunicativa,9.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Promoción de igualdad de género,12.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,"24 TEXTIL, CONFECCIÓN Y PIEL",5.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Diseño y producción de calzado y complementos,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Patronaje y moda,5.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Vestuario a medida y de espectáculos,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,67.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Automoción,16.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,19.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,18.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,14.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,118.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Enseñanza y animación sociodeportiva,77.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Acondicionamiento físico,41.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,02 ADMINISTRACIÓN Y GESTIÓN,209.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Administración y finanzas,195.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Asistencia a la dirección,14.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,03 AGRARIA,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Ganadería y asistencia en sanidad animal,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Gestión forestal y del medio natural,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Paisajismo y medio rural,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,04 ARTES GRÁFICAS,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Diseño y edición de publicaciones impresas y multimedia,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Diseño y gestión de la producción gráfica,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR
AMBOS SEXOS,04 ISLAS BALEARES,Artista fallero y construcción de escenografías,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,06 COMERCIO Y MARKETING,71.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Comercio internacional,21.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Gestión de ventas y espacios comerciales,33.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Marketing y publicidad,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Transporte y logística,17.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,07 EDIFICACIÓN Y OBRA CIVIL,14.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Organización y control de obras de construcción,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Proyectos de edificación,10.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Proyectos de obra civil,4.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,08 ELECTRICIDAD Y ELECTRÓNICA,94.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Automatización y robótica industrial,11.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Electromedicina clínica,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Mantenimiento electrónico,23.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Sistemas de telecomunicaciones e informáticos,35.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Sistemas electrotécnicos y automatizados,25.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,09 ENERGÍA Y AGUA,28.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Eficiencia energética y energía solar térmica,16.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Energías renovables,12.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Centrales eléctricas,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Gestión de agua,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,10 FABRICACIÓN MECÁNICA,31.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Construcciones metálicas,5.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Diseño en fabricación mecánica,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Óptica de anteojería (LOGSE),0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Programación de la producción en fabricación mecánica,26.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Programación de la producción en moldeo de metales y polímeros,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,11 HOSTELERÍA Y TURISMO,78.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Agencias de viajes y gestión de eventos,20.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Dirección de cocina,31.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Dirección de servicios de restauración,2.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Gestión de alojamientos turísticos,16.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,"Guía, información y asistencias turísticas",9.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,12 IMAGEN PERSONAL,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Asesoría de imagen personal y corporativa,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Caracterización y maquillaje profesional,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Estética integral y bienestar,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Estilismo y dirección de peluquería,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Termalismo y bienestar,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,13 IMAGEN Y SONIDO,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,"Animaciones 3D, juegos y entornos interactivos",0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,"Iluminación, captación y tratamiento de Imagen",0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Producción de audiovisuales y espectáculos,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Realización de proyectos de audiovisuales y espectáculos,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Sonido para audiovisuales y espectáculos,0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,14 INDUSTRIAS ALIMENTARIAS,23.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Procesos y calidad en la industria alimentaria,9.0,SUPERIOR
AMBOS SEXOS,05 CANARIAS,Vitivinicultura,14.0,SUPERIOR
AMBOS SEXOS,Las Palmas,16 INFORMÁTICA Y COMUNICACIONES,201.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Administración de sistemas informáticos en red,74.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Desarrollo de aplicaciones multiplataforma,85.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Desarrollo de aplicaciones web,42.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,17 INSTALACIÓN Y MANTENIMIENTO,15.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Mantenimiento de instalaciones térmicas y de fluidos,4.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Mecatrónica industrial,11.0,SUPERIOR
AMBOS SEXOS,Las Palmas,"18 MADERA, MUEBLE Y CORCHO",5.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Diseño y amueblamiento,5.0,SUPERIOR
AMBOS SEXOS,Las Palmas,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Acuicultura,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Transporte marítimo y pesca de altura,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,20 QUÍMICA,26.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Fabricación de Productos Farmaceuticos,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Laboratorio de análisis y de control de calidad,10.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Química industrial,16.0,SUPERIOR
AMBOS SEXOS,Las Palmas,21 SANIDAD,151.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Anatomía patológica y citodiagnostico,6.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Audiología protésica,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Dietética (LOGSE),34.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Documentación y administración sanitaria,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Higiene bucodental,21.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Imagen para el diagnóstico y medicina nuclear,44.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Laboratorio clinico y biomédico,17.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Prótesis dentales,29.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Radioterampia y dosimetría,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,22 SEGURIDAD Y MEDIO AMBIENTE,13.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Coordinación de emergencias y protección civil,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Educación y control ambiental,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Prevención de riesgos profesionales (LOGSE),13.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Química y salud ambiental,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,139.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Animación sociocultural y turística,9.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Educación infantil,73.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Integración social,47.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Mediación comunicativa,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Promoción de igualdad de género,10.0,SUPERIOR
AMBOS SEXOS,Las Palmas,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Diseño y producción de calzado y complementos,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Patronaje y moda,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Vestuario a medida y de espectáculos,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
AMBOS SEXOS,Las Palmas,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,56.0,SUPERIOR
AMBOS SEXOS,Las Palmas,Automoción,56.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,39.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Enseñanza y animación sociodeportiva,39.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Acondicionamiento físico,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,02 ADMINISTRACIÓN Y GESTIÓN,46.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Administración y finanzas,46.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Asistencia a la dirección,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,03 AGRARIA,27.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Ganadería y asistencia en sanidad animal,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Gestión forestal y del medio natural,27.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Paisajismo y medio rural,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,04 ARTES GRÁFICAS,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Diseño y edición de publicaciones impresas y multimedia,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Diseño y gestión de la producción gráfica,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Artista fallero y construcción de escenografías,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,06 COMERCIO Y MARKETING,44.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Comercio internacional,6.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Gestión de ventas y espacios comerciales,11.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Marketing y publicidad,27.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Transporte y logística,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,07 EDIFICACIÓN Y OBRA CIVIL,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Organización y control de obras de construcción,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Proyectos de edificación,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Proyectos de obra civil,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,08 ELECTRICIDAD Y ELECTRÓNICA,27.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Automatización y robótica industrial,13.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Electromedicina clínica,8.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Mantenimiento electrónico,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Sistemas de telecomunicaciones e informáticos,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Sistemas electrotécnicos y automatizados,6.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,09 ENERGÍA Y AGUA,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Eficiencia energética y energía solar térmica,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Energías renovables,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Centrales eléctricas,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Gestión de agua,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,10 FABRICACIÓN MECÁNICA,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Construcciones metálicas,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Diseño en fabricación mecánica,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Óptica de anteojería (LOGSE),0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Programación de la producción en fabricación mecánica,0.0,SUPERIOR
AMBOS SEXOS,Santa Cruz de Tenerife,Programación de la producción en moldeo de metales y polímeros,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,11 HOSTELERÍA Y TURISMO,18.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Agencias de viajes y gestión de eventos,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Dirección de cocina,9.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Dirección de servicios de restauración,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Gestión de alojamientos turísticos,9.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,"Guía, información y asistencias turísticas",0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,12 IMAGEN PERSONAL,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Asesoría de imagen personal y corporativa,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Caracterización y maquillaje profesional,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Estética integral y bienestar,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Estilismo y dirección de peluquería,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Termalismo y bienestar,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,13 IMAGEN Y SONIDO,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,"Animaciones 3D, juegos y entornos interactivos",0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,"Iluminación, captación y tratamiento de Imagen",0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Producción de audiovisuales y espectáculos,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Realización de proyectos de audiovisuales y espectáculos,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Sonido para audiovisuales y espectáculos,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,14 INDUSTRIAS ALIMENTARIAS,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Procesos y calidad en la industria alimentaria,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Vitivinicultura,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,16 INFORMÁTICA Y COMUNICACIONES,29.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Administración de sistemas informáticos en red,21.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Desarrollo de aplicaciones multiplataforma,2.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Desarrollo de aplicaciones web,6.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,17 INSTALACIÓN Y MANTENIMIENTO,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Mantenimiento de instalaciones térmicas y de fluidos,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Mecatrónica industrial,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,"18 MADERA, MUEBLE Y CORCHO",0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Diseño y amueblamiento,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Acuicultura,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Transporte marítimo y pesca de altura,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,20 QUÍMICA,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Fabricación de Productos Farmaceuticos,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Laboratorio de análisis y de control de calidad,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Química industrial,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,21 SANIDAD,88.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Anatomía patológica y citodiagnostico,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Audiología protésica,0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Dietética (LOGSE),0.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Documentación y administración sanitaria,12.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Higiene bucodental,16.0,SUPERIOR
AMBOS SEXOS,06 CANTABRIA,Imagen para el diagnóstico y medicina nuclear,42.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Laboratorio clinico y biomédico,18.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Prótesis dentales,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Radioterampia y dosimetría,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,22 SEGURIDAD Y MEDIO AMBIENTE,16.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Coordinación de emergencias y protección civil,16.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Educación y control ambiental,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Prevención de riesgos profesionales (LOGSE),0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Química y salud ambiental,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,58.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Animación sociocultural y turística,14.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Educación infantil,35.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Integración social,9.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Mediación comunicativa,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Promoción de igualdad de género,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Diseño y producción de calzado y complementos,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Patronaje y moda,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Vestuario a medida y de espectáculos,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,16.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Automoción,16.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,77.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Enseñanza y animación sociodeportiva,41.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Acondicionamiento físico,36.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,02 ADMINISTRACIÓN Y GESTIÓN,69.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Administración y finanzas,69.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Asistencia a la dirección,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,03 AGRARIA,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Ganadería y asistencia en sanidad animal,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Gestión forestal y del medio natural,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,Paisajismo y medio rural,0.0,SUPERIOR
AMBOS SEXOS,07 CASTILLA Y LEÓN,04 ARTES GRÁFICAS,0.0,SUPERIOR
