Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo,nivel_ciclo_cod,Ciclo formativo_cod,cluster
AMBOS SEXOS,Albacete,02 ADMINISTRACIÓN Y GESTIÓN,255.0,MEDIO,1,1,5
AMBOS SEXOS,Albacete,Gestión administrativa,255.0,MEDIO,1,110,5
AMBOS SEXOS,Albacete,Administración y gestión (n.d.),0.0,MEDIO,1,38,1
AMBOS SEXOS,Albacete,03 AGRARIA,38.0,MEDIO,1,2,1
AMBOS SEXOS,Albacete,Aprovechamiento y conservación del medio natural,22.0,MEDIO,1,45,1
AMBOS SEXOS,Albacete,Jardinería y floristería,5.0,MEDIO,1,133,1
AMBOS SEXOS,Albacete,Producción agroecológica,11.0,MEDIO,1,174,1
AMBOS SEXOS,Albacete,Producción agropecuaria,0.0,MEDIO,1,175,1
AMBOS SEXOS,Albacete,04 ARTES GRÁFICAS,59.0,MEDIO,1,3,1
AMBOS SEXOS,Albacete,Impresión gráfica,30.0,MEDIO,1,121,1
AMBOS SEXOS,Albacete,Postimpresión y acabados gráficos,0.0,MEDIO,1,170,1
AMBOS SEXOS,Albacete,Preimpresión digital,29.0,MEDIO,1,171,1
AMBOS SEXOS,Albacete,06 COMERCIO Y MARKETING,168.0,MEDIO,1,5,5
AMBOS SEXOS,Albacete,Actividades comerciales,159.0,MEDIO,1,30,5
AMBOS SEXOS,Albacete,Comercialización de productos alimentarios,9.0,MEDIO,1,63,1
AMBOS SEXOS,Albacete,07 EDIFICACIÓN Y OBRA CIVIL,0.0,MEDIO,1,6,1
AMBOS SEXOS,Albacete,Construcción,0.0,MEDIO,1,69,1
AMBOS SEXOS,Albacete,"Obras de interior, decoración y rehabilitación",0.0,MEDIO,1,157,1
AMBOS SEXOS,Albacete,08 ELECTRICIDAD Y ELECTRÓNICA,252.0,MEDIO,1,7,5
AMBOS SEXOS,Albacete,Instalaciones de telecomunicaciones,109.0,MEDIO,1,127,5
AMBOS SEXOS,Albacete,Instalaciones eléctricas y automáticas,143.0,MEDIO,1,129,5
AMBOS SEXOS,Albacete,09 ENERGÍA Y AGUA,0.0,MEDIO,1,8,1
AMBOS SEXOS,Albacete,Redes y estaciones de tratamiento de agua,0.0,MEDIO,1,187,1
AMBOS SEXOS,Albacete,10 FABRICACIÓN MECÁNICA,174.0,MEDIO,1,9,5
AMBOS SEXOS,Albacete,Conformado por moldeo de metales y polímeros,0.0,MEDIO,1,67,1
AMBOS SEXOS,Albacete,Joyería (LOGSE),0.0,MEDIO,1,134,1
AMBOS SEXOS,Albacete,Mecanizado,73.0,MEDIO,1,152,1
AMBOS SEXOS,Albacete,Soldadura y calderería,101.0,MEDIO,1,195,5
AMBOS SEXOS,Albacete,11 HOSTELERÍA Y TURISMO,88.0,MEDIO,1,10,5
AMBOS SEXOS,Albacete,Cocina y gastronomía,65.0,MEDIO,1,61,1
AMBOS SEXOS,Albacete,Servicios de restauración,23.0,MEDIO,1,191,1
AMBOS SEXOS,Albacete,12 IMAGEN PERSONAL,104.0,MEDIO,1,11,5
AMBOS SEXOS,Ciudad Real,Estética y belleza,63.0,MEDIO,1,101,1
AMBOS SEXOS,Ciudad Real,Peluquería y cosmética capilar,41.0,MEDIO,1,166,1
AMBOS SEXOS,Ciudad Real,13 IMAGEN Y SONIDO,23.0,MEDIO,1,12,1
AMBOS SEXOS,Ciudad Real,"Vídeo, disc-jockey y sonido",23.0,MEDIO,1,204,1
AMBOS SEXOS,Ciudad Real,14 INDUSTRIAS ALIMENTARIAS,61.0,MEDIO,1,13,1
AMBOS SEXOS,Ciudad Real,Aceites de oliva y vinos,9.0,MEDIO,1,27,1
AMBOS SEXOS,Ciudad Real,Elaboración de productos alimenticios,4.0,MEDIO,1,90,1
AMBOS SEXOS,Ciudad Real,"Panadería, repostería y confitería",48.0,MEDIO,1,164,1
AMBOS SEXOS,Ciudad Real,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO,1,14,1
AMBOS SEXOS,Ciudad Real,Excavaciones y sondeos,0.0,MEDIO,1,102,1
AMBOS SEXOS,Ciudad Real,Piedra natural,0.0,MEDIO,1,168,1
AMBOS SEXOS,Ciudad Real,16 INFORMÁTICA Y COMUNICACIONES,170.0,MEDIO,1,15,5
AMBOS SEXOS,Ciudad Real,Sistemas microinformáticos y redes,170.0,MEDIO,1,194,5
AMBOS SEXOS,Ciudad Real,17 INSTALACIÓN Y MANTENIMIENTO,45.0,MEDIO,1,16,1
AMBOS SEXOS,Ciudad Real,Instalaciones de producción de calor,7.0,MEDIO,1,126,1
AMBOS SEXOS,Ciudad Real,Instalaciones frigoríficas y de climatización,13.0,MEDIO,1,130,1
AMBOS SEXOS,Ciudad Real,Mantenimiento electromecánico,25.0,MEDIO,1,148,1
AMBOS SEXOS,Ciudad Real,"18 MADERA, MUEBLE Y CORCHO",48.0,MEDIO,1,17,1
AMBOS SEXOS,Ciudad Real,Carpintería y mueble,26.0,MEDIO,1,58,1
AMBOS SEXOS,Ciudad Real,Instalación y amueblamiento,22.0,MEDIO,1,131,1
AMBOS SEXOS,Ciudad Real,19 MARÍTIMO-PESQUERA,39.0,MEDIO,1,18,1
AMBOS SEXOS,Ciudad Real,Cultivos acuícolas,13.0,MEDIO,1,72,1
AMBOS SEXOS,Ciudad Real,Mantenimiento y control de la maquinaria de buques y embarcaciones,16.0,MEDIO,1,150,1
AMBOS SEXOS,Ciudad Real,Navegación y pesca de litoral,10.0,MEDIO,1,156,1
AMBOS SEXOS,Ciudad Real,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO,1,159,1
AMBOS SEXOS,Ciudad Real,20 QUÍMICA,16.0,MEDIO,1,19,1
AMBOS SEXOS,Ciudad Real,Operaciones de laboratorio,16.0,MEDIO,1,158,1
AMBOS SEXOS,Ciudad Real,Planta química,0.0,MEDIO,1,169,1
AMBOS SEXOS,Ciudad Real,21 SANIDAD,449.0,MEDIO,1,20,4
AMBOS SEXOS,Ciudad Real,Cuidados auxiliares de enfermería (LOGSE),332.0,MEDIO,1,71,6
AMBOS SEXOS,Ciudad Real,Emergencias sanitarias,21.0,MEDIO,1,95,1
AMBOS SEXOS,Ciudad Real,Farmacia y parafarmacia,96.0,MEDIO,1,108,5
AMBOS SEXOS,Ciudad Real,22 SEGURIDAD Y MEDIO AMBIENTE,0.0,MEDIO,1,21,1
AMBOS SEXOS,Ciudad Real,Emergencias y protección civil,0.0,MEDIO,1,96,1
AMBOS SEXOS,Ciudad Real,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,116.0,MEDIO,1,22,5
AMBOS SEXOS,Ciudad Real,Atención a personas en situación de dependencia,116.0,MEDIO,1,52,5
AMBOS SEXOS,Ciudad Real,"24 TEXTIL, CONFECCIÓN Y PIEL",31.0,MEDIO,1,23,1
AMBOS SEXOS,Ciudad Real,Calzado y complementos de moda,0.0,MEDIO,1,56,1
AMBOS SEXOS,Ciudad Real,Confección y moda,31.0,MEDIO,1,66,1
AMBOS SEXOS,Ciudad Real,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO,1,106,1
AMBOS SEXOS,Ciudad Real,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,190.0,MEDIO,1,24,5
AMBOS SEXOS,Ciudad Real,Carrocería,30.0,MEDIO,1,59,1
AMBOS SEXOS,Ciudad Real,Conducción de vehículos de transporte por carretera,0.0,MEDIO,1,65,1
AMBOS SEXOS,Ciudad Real,Electromecánica de maquinaria,0.0,MEDIO,1,92,1
AMBOS SEXOS,Ciudad Real,Electromecánica de vehículos automóviles,160.0,MEDIO,1,93,5
AMBOS SEXOS,Ciudad Real,Mantenimiento de material rodante ferroviario,0.0,MEDIO,1,145,1
AMBOS SEXOS,Ciudad Real,Mantenimiento de embarcaciones de recreo,0.0,MEDIO,1,141,1
AMBOS SEXOS,Ciudad Real,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO,1,143,1
AMBOS SEXOS,Cuenca,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO,1,155,1
AMBOS SEXOS,Cuenca,26 VIDRIO Y CERÁMICA,0.0,MEDIO,1,25,1
AMBOS SEXOS,Cuenca,Fabricación de productos cerámicos,0.0,MEDIO,1,105,1
AMBOS SEXOS,Cuenca,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,1.135,MEDIO,1,0,1
AMBOS SEXOS,Cuenca,Guía en el medio natural y de tiempo libre,1.135,MEDIO,1,115,1
AMBOS SEXOS,Cuenca,Actividades ecuestres,0.0,MEDIO,1,33,1
AMBOS SEXOS,Cuenca,02 ADMINISTRACIÓN Y GESTIÓN,1.479,MEDIO,1,1,1
AMBOS SEXOS,Cuenca,Gestión administrativa,1.465,MEDIO,1,110,1
AMBOS SEXOS,Cuenca,Administración y gestión (n.d.),14.0,MEDIO,1,38,1
AMBOS SEXOS,Cuenca,03 AGRARIA,42.0,MEDIO,1,2,1
AMBOS SEXOS,Cuenca,Aprovechamiento y conservación del medio natural,0.0,MEDIO,1,45,1
AMBOS SEXOS,Cuenca,Jardinería y floristería,32.0,MEDIO,1,133,1
AMBOS SEXOS,Cuenca,Producción agroecológica,0.0,MEDIO,1,174,1
AMBOS SEXOS,Cuenca,Producción agropecuaria,10.0,MEDIO,1,175,1
AMBOS SEXOS,Cuenca,04 ARTES GRÁFICAS,192.0,MEDIO,1,3,5
AMBOS SEXOS,Cuenca,Impresión gráfica,59.0,MEDIO,1,121,1
AMBOS SEXOS,Cuenca,Postimpresión y acabados gráficos,16.0,MEDIO,1,170,1
AMBOS SEXOS,Cuenca,Preimpresión digital,117.0,MEDIO,1,171,5
AMBOS SEXOS,Cuenca,06 COMERCIO Y MARKETING,605.0,MEDIO,1,5,4
AMBOS SEXOS,Cuenca,Actividades comerciales,605.0,MEDIO,1,30,4
AMBOS SEXOS,Cuenca,Comercialización de productos alimentarios,0.0,MEDIO,1,63,1
AMBOS SEXOS,Cuenca,07 EDIFICACIÓN Y OBRA CIVIL,0.0,MEDIO,1,6,1
AMBOS SEXOS,Cuenca,Construcción,0.0,MEDIO,1,69,1
AMBOS SEXOS,Cuenca,"Obras de interior, decoración y rehabilitación",0.0,MEDIO,1,157,1
AMBOS SEXOS,Cuenca,08 ELECTRICIDAD Y ELECTRÓNICA,852.0,MEDIO,1,7,7
AMBOS SEXOS,Cuenca,Instalaciones de telecomunicaciones,407.0,MEDIO,1,127,6
AMBOS SEXOS,Cuenca,Instalaciones eléctricas y automáticas,445.0,MEDIO,1,129,4
AMBOS SEXOS,Cuenca,09 ENERGÍA Y AGUA,15.0,MEDIO,1,8,1
AMBOS SEXOS,Cuenca,Redes y estaciones de tratamiento de agua,15.0,MEDIO,1,187,1
AMBOS SEXOS,Cuenca,10 FABRICACIÓN MECÁNICA,161.0,MEDIO,1,9,5
AMBOS SEXOS,Cuenca,Conformado por moldeo de metales y polímeros,0.0,MEDIO,1,67,1
AMBOS SEXOS,Cuenca,Joyería (LOGSE),9.0,MEDIO,1,134,1
AMBOS SEXOS,Cuenca,Mecanizado,103.0,MEDIO,1,152,5
AMBOS SEXOS,Cuenca,Soldadura y calderería,49.0,MEDIO,1,195,1
AMBOS SEXOS,Cuenca,11 HOSTELERÍA Y TURISMO,392.0,MEDIO,1,10,6
AMBOS SEXOS,Cuenca,Cocina y gastronomía,245.0,MEDIO,1,61,5
AMBOS SEXOS,Cuenca,Servicios de restauración,147.0,MEDIO,1,191,5
AMBOS SEXOS,Cuenca,12 IMAGEN PERSONAL,599.0,MEDIO,1,11,4
AMBOS SEXOS,Cuenca,Estética y belleza,361.0,MEDIO,1,101,6
AMBOS SEXOS,Cuenca,Peluquería y cosmética capilar,238.0,MEDIO,1,166,5
AMBOS SEXOS,Cuenca,13 IMAGEN Y SONIDO,447.0,MEDIO,1,12,4
AMBOS SEXOS,Cuenca,"Vídeo, disc-jockey y sonido",447.0,MEDIO,1,204,4
AMBOS SEXOS,Cuenca,14 INDUSTRIAS ALIMENTARIAS,85.0,MEDIO,1,13,1
AMBOS SEXOS,Cuenca,Aceites de oliva y vinos,16.0,MEDIO,1,27,1
AMBOS SEXOS,Cuenca,Elaboración de productos alimenticios,0.0,MEDIO,1,90,1
AMBOS SEXOS,Cuenca,"Panadería, repostería y confitería",69.0,MEDIO,1,164,1
AMBOS SEXOS,Cuenca,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO,1,14,1
AMBOS SEXOS,Guadalajara,Excavaciones y sondeos,0.0,MEDIO,1,102,1
AMBOS SEXOS,Guadalajara,Piedra natural,0.0,MEDIO,1,168,1
AMBOS SEXOS,Guadalajara,16 INFORMÁTICA Y COMUNICACIONES,1.734,MEDIO,1,15,1
AMBOS SEXOS,Guadalajara,Sistemas microinformáticos y redes,1.734,MEDIO,1,194,1
AMBOS SEXOS,Guadalajara,17 INSTALACIÓN Y MANTENIMIENTO,215.0,MEDIO,1,16,5
AMBOS SEXOS,Guadalajara,Instalaciones de producción de calor,65.0,MEDIO,1,126,1
AMBOS SEXOS,Guadalajara,Instalaciones frigoríficas y de climatización,58.0,MEDIO,1,130,1
AMBOS SEXOS,Guadalajara,Mantenimiento electromecánico,92.0,MEDIO,1,148,5
AMBOS SEXOS,Guadalajara,"18 MADERA, MUEBLE Y CORCHO",41.0,MEDIO,1,17,1
AMBOS SEXOS,Guadalajara,Carpintería y mueble,0.0,MEDIO,1,58,1
AMBOS SEXOS,Guadalajara,Instalación y amueblamiento,41.0,MEDIO,1,131,1
AMBOS SEXOS,Guadalajara,19 MARÍTIMO-PESQUERA,0.0,MEDIO,1,18,1
AMBOS SEXOS,Guadalajara,Cultivos acuícolas,0.0,MEDIO,1,72,1
AMBOS SEXOS,Guadalajara,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO,1,150,1
AMBOS SEXOS,Guadalajara,Navegación y pesca de litoral,0.0,MEDIO,1,156,1
AMBOS SEXOS,Guadalajara,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO,1,159,1
AMBOS SEXOS,Guadalajara,20 QUÍMICA,63.0,MEDIO,1,19,1
AMBOS SEXOS,Guadalajara,Operaciones de laboratorio,55.0,MEDIO,1,158,1
AMBOS SEXOS,Guadalajara,Planta química,8.0,MEDIO,1,169,1
AMBOS SEXOS,Guadalajara,21 SANIDAD,3.251,MEDIO,1,20,1
AMBOS SEXOS,Guadalajara,Cuidados auxiliares de enfermería (LOGSE),2.257,MEDIO,1,71,1
AMBOS SEXOS,Guadalajara,Emergencias sanitarias,369.0,MEDIO,1,95,6
AMBOS SEXOS,Guadalajara,Farmacia y parafarmacia,625.0,MEDIO,1,108,4
AMBOS SEXOS,Guadalajara,22 SEGURIDAD Y MEDIO AMBIENTE,96.0,MEDIO,1,21,5
AMBOS SEXOS,Guadalajara,Emergencias y protección civil,96.0,MEDIO,1,96,5
AMBOS SEXOS,Guadalajara,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,673.0,MEDIO,1,22,4
AMBOS SEXOS,Guadalajara,Atención a personas en situación de dependencia,673.0,MEDIO,1,52,4
AMBOS SEXOS,Guadalajara,"24 TEXTIL, CONFECCIÓN Y PIEL",57.0,MEDIO,1,23,1
AMBOS SEXOS,Guadalajara,Calzado y complementos de moda,0.0,MEDIO,1,56,1
AMBOS SEXOS,Guadalajara,Confección y moda,57.0,MEDIO,1,66,1
AMBOS SEXOS,Guadalajara,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO,1,106,1
AMBOS SEXOS,Guadalajara,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,832.0,MEDIO,1,24,7
AMBOS SEXOS,Guadalajara,Carrocería,224.0,MEDIO,1,59,5
AMBOS SEXOS,Guadalajara,Conducción de vehículos de transporte por carretera,0.0,MEDIO,1,65,1
AMBOS SEXOS,Guadalajara,Electromecánica de maquinaria,22.0,MEDIO,1,92,1
AMBOS SEXOS,Guadalajara,Electromecánica de vehículos automóviles,539.0,MEDIO,1,93,4
AMBOS SEXOS,Guadalajara,Mantenimiento de material rodante ferroviario,33.0,MEDIO,1,145,1
AMBOS SEXOS,Guadalajara,Mantenimiento de embarcaciones de recreo,0.0,MEDIO,1,141,1
AMBOS SEXOS,Guadalajara,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO,1,143,1
AMBOS SEXOS,Guadalajara,Montaje de estructuras e instalación de sistemas aeronáuticos,14.0,MEDIO,1,155,1
AMBOS SEXOS,Guadalajara,26 VIDRIO Y CERÁMICA,0.0,MEDIO,1,25,1
AMBOS SEXOS,Guadalajara,Fabricación de productos cerámicos,0.0,MEDIO,1,105,1
AMBOS SEXOS,Guadalajara,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,144.0,MEDIO,1,0,5
AMBOS SEXOS,Guadalajara,Guía en el medio natural y de tiempo libre,144.0,MEDIO,1,115,5
AMBOS SEXOS,Guadalajara,Actividades ecuestres,0.0,MEDIO,1,33,1
AMBOS SEXOS,Guadalajara,02 ADMINISTRACIÓN Y GESTIÓN,611.0,MEDIO,1,1,4
AMBOS SEXOS,Guadalajara,Gestión administrativa,611.0,MEDIO,1,110,4
AMBOS SEXOS,Toledo,Administración y gestión (n.d.),0.0,MEDIO,1,38,1
AMBOS SEXOS,Toledo,03 AGRARIA,54.0,MEDIO,1,2,1
AMBOS SEXOS,Toledo,Aprovechamiento y conservación del medio natural,8.0,MEDIO,1,45,1
AMBOS SEXOS,Toledo,Jardinería y floristería,4.0,MEDIO,1,133,1
AMBOS SEXOS,Toledo,Producción agroecológica,7.0,MEDIO,1,174,1
AMBOS SEXOS,Toledo,Producción agropecuaria,35.0,MEDIO,1,175,1
AMBOS SEXOS,Toledo,04 ARTES GRÁFICAS,22.0,MEDIO,1,3,1
AMBOS SEXOS,Toledo,Impresión gráfica,14.0,MEDIO,1,121,1
AMBOS SEXOS,Toledo,Postimpresión y acabados gráficos,0.0,MEDIO,1,170,1
AMBOS SEXOS,Toledo,Preimpresión digital,8.0,MEDIO,1,171,1
AMBOS SEXOS,Toledo,06 COMERCIO Y MARKETING,129.0,MEDIO,1,5,5
AMBOS SEXOS,Toledo,Actividades comerciales,129.0,MEDIO,1,30,5
AMBOS SEXOS,Toledo,Comercialización de productos alimentarios,0.0,MEDIO,1,63,1
AMBOS SEXOS,Toledo,07 EDIFICACIÓN Y OBRA CIVIL,12.0,MEDIO,1,6,1
AMBOS SEXOS,Toledo,Construcción,0.0,MEDIO,1,69,1
AMBOS SEXOS,Toledo,"Obras de interior, decoración y rehabilitación",12.0,MEDIO,1,157,1
AMBOS SEXOS,Toledo,08 ELECTRICIDAD Y ELECTRÓNICA,263.0,MEDIO,1,7,6
AMBOS SEXOS,Toledo,Instalaciones de telecomunicaciones,97.0,MEDIO,1,127,5
AMBOS SEXOS,Toledo,Instalaciones eléctricas y automáticas,166.0,MEDIO,1,129,5
AMBOS SEXOS,Toledo,09 ENERGÍA Y AGUA,7.0,MEDIO,1,8,1
AMBOS SEXOS,Toledo,Redes y estaciones de tratamiento de agua,7.0,MEDIO,1,187,1
AMBOS SEXOS,Toledo,10 FABRICACIÓN MECÁNICA,107.0,MEDIO,1,9,5
AMBOS SEXOS,Toledo,Conformado por moldeo de metales y polímeros,0.0,MEDIO,1,67,1
AMBOS SEXOS,Toledo,Joyería (LOGSE),13.0,MEDIO,1,134,1
AMBOS SEXOS,Toledo,Mecanizado,42.0,MEDIO,1,152,1
AMBOS SEXOS,Toledo,Soldadura y calderería,52.0,MEDIO,1,195,1
AMBOS SEXOS,Toledo,11 HOSTELERÍA Y TURISMO,106.0,MEDIO,1,10,5
AMBOS SEXOS,Toledo,Cocina y gastronomía,76.0,MEDIO,1,61,1
AMBOS SEXOS,Toledo,Servicios de restauración,30.0,MEDIO,1,191,1
AMBOS SEXOS,Toledo,12 IMAGEN PERSONAL,175.0,MEDIO,1,11,5
AMBOS SEXOS,Toledo,Estética y belleza,86.0,MEDIO,1,101,5
AMBOS SEXOS,Toledo,Peluquería y cosmética capilar,89.0,MEDIO,1,166,5
AMBOS SEXOS,Toledo,13 IMAGEN Y SONIDO,24.0,MEDIO,1,12,1
AMBOS SEXOS,Toledo,"Vídeo, disc-jockey y sonido",24.0,MEDIO,1,204,1
AMBOS SEXOS,Toledo,14 INDUSTRIAS ALIMENTARIAS,49.0,MEDIO,1,13,1
AMBOS SEXOS,Toledo,Aceites de oliva y vinos,9.0,MEDIO,1,27,1
AMBOS SEXOS,Toledo,Elaboración de productos alimenticios,11.0,MEDIO,1,90,1
AMBOS SEXOS,Toledo,"Panadería, repostería y confitería",29.0,MEDIO,1,164,1
AMBOS SEXOS,Toledo,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO,1,14,1
AMBOS SEXOS,Toledo,Excavaciones y sondeos,0.0,MEDIO,1,102,1
AMBOS SEXOS,Toledo,Piedra natural,0.0,MEDIO,1,168,1
AMBOS SEXOS,Toledo,16 INFORMÁTICA Y COMUNICACIONES,242.0,MEDIO,1,15,5
AMBOS SEXOS,Toledo,Sistemas microinformáticos y redes,242.0,MEDIO,1,194,5
AMBOS SEXOS,Toledo,17 INSTALACIÓN Y MANTENIMIENTO,42.0,MEDIO,1,16,1
AMBOS SEXOS,Toledo,Instalaciones de producción de calor,1.0,MEDIO,1,126,1
AMBOS SEXOS,Toledo,Instalaciones frigoríficas y de climatización,15.0,MEDIO,1,130,1
AMBOS SEXOS,Toledo,Mantenimiento electromecánico,26.0,MEDIO,1,148,1
AMBOS SEXOS,Toledo,"18 MADERA, MUEBLE Y CORCHO",8.0,MEDIO,1,17,1
AMBOS SEXOS,09 CATALUÑA,Carpintería y mueble,8.0,MEDIO,1,58,1
AMBOS SEXOS,09 CATALUÑA,Instalación y amueblamiento,0.0,MEDIO,1,131,1
AMBOS SEXOS,09 CATALUÑA,19 MARÍTIMO-PESQUERA,17.0,MEDIO,1,18,1
AMBOS SEXOS,09 CATALUÑA,Cultivos acuícolas,4.0,MEDIO,1,72,1
AMBOS SEXOS,09 CATALUÑA,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO,1,150,1
AMBOS SEXOS,09 CATALUÑA,Navegación y pesca de litoral,4.0,MEDIO,1,156,1
AMBOS SEXOS,09 CATALUÑA,Operaciones subacuáticas y hiperbáricas,9.0,MEDIO,1,159,1
AMBOS SEXOS,09 CATALUÑA,20 QUÍMICA,50.0,MEDIO,1,19,1
AMBOS SEXOS,09 CATALUÑA,Operaciones de laboratorio,26.0,MEDIO,1,158,1
AMBOS SEXOS,09 CATALUÑA,Planta química,24.0,MEDIO,1,169,1
AMBOS SEXOS,09 CATALUÑA,21 SANIDAD,941.0,MEDIO,1,20,7
AMBOS SEXOS,09 CATALUÑA,Cuidados auxiliares de enfermería (LOGSE),627.0,MEDIO,1,71,4
AMBOS SEXOS,09 CATALUÑA,Emergencias sanitarias,110.0,MEDIO,1,95,5
AMBOS SEXOS,09 CATALUÑA,Farmacia y parafarmacia,204.0,MEDIO,1,108,5
AMBOS SEXOS,09 CATALUÑA,22 SEGURIDAD Y MEDIO AMBIENTE,208.0,MEDIO,1,21,5
AMBOS SEXOS,09 CATALUÑA,Emergencias y protección civil,208.0,MEDIO,1,96,5
AMBOS SEXOS,09 CATALUÑA,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,80.0,MEDIO,1,22,1
AMBOS SEXOS,09 CATALUÑA,Atención a personas en situación de dependencia,80.0,MEDIO,1,52,1
AMBOS SEXOS,09 CATALUÑA,"24 TEXTIL, CONFECCIÓN Y PIEL",24.0,MEDIO,1,23,1
AMBOS SEXOS,09 CATALUÑA,Calzado y complementos de moda,4.0,MEDIO,1,56,1
AMBOS SEXOS,09 CATALUÑA,Confección y moda,20.0,MEDIO,1,66,1
AMBOS SEXOS,09 CATALUÑA,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO,1,106,1
AMBOS SEXOS,09 CATALUÑA,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,213.0,MEDIO,1,24,5
AMBOS SEXOS,09 CATALUÑA,Carrocería,51.0,MEDIO,1,59,1
AMBOS SEXOS,09 CATALUÑA,Conducción de vehículos de transporte por carretera,0.0,MEDIO,1,65,1
AMBOS SEXOS,09 CATALUÑA,Electromecánica de maquinaria,23.0,MEDIO,1,92,1
AMBOS SEXOS,09 CATALUÑA,Electromecánica de vehículos automóviles,139.0,MEDIO,1,93,5
AMBOS SEXOS,09 CATALUÑA,Mantenimiento de material rodante ferroviario,0.0,MEDIO,1,145,1
AMBOS SEXOS,09 CATALUÑA,Mantenimiento de embarcaciones de recreo,0.0,MEDIO,1,141,1
AMBOS SEXOS,09 CATALUÑA,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO,1,143,1
AMBOS SEXOS,09 CATALUÑA,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO,1,155,1
AMBOS SEXOS,09 CATALUÑA,26 VIDRIO Y CERÁMICA,0.0,MEDIO,1,25,1
AMBOS SEXOS,09 CATALUÑA,Fabricación de productos cerámicos,0.0,MEDIO,1,105,1
AMBOS SEXOS,09 CATALUÑA,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,53.0,MEDIO,1,0,1
AMBOS SEXOS,09 CATALUÑA,Guía en el medio natural y de tiempo libre,53.0,MEDIO,1,115,1
AMBOS SEXOS,09 CATALUÑA,Actividades ecuestres,0.0,MEDIO,1,33,1
AMBOS SEXOS,09 CATALUÑA,02 ADMINISTRACIÓN Y GESTIÓN,201.0,MEDIO,1,1,5
AMBOS SEXOS,09 CATALUÑA,Gestión administrativa,201.0,MEDIO,1,110,5
AMBOS SEXOS,09 CATALUÑA,Administración y gestión (n.d.),0.0,MEDIO,1,38,1
AMBOS SEXOS,09 CATALUÑA,03 AGRARIA,83.0,MEDIO,1,2,1
AMBOS SEXOS,09 CATALUÑA,Aprovechamiento y conservación del medio natural,19.0,MEDIO,1,45,1
AMBOS SEXOS,09 CATALUÑA,Jardinería y floristería,19.0,MEDIO,1,133,1
AMBOS SEXOS,09 CATALUÑA,Producción agroecológica,22.0,MEDIO,1,174,1
AMBOS SEXOS,09 CATALUÑA,Producción agropecuaria,23.0,MEDIO,1,175,1
AMBOS SEXOS,09 CATALUÑA,04 ARTES GRÁFICAS,29.0,MEDIO,1,3,1
AMBOS SEXOS,09 CATALUÑA,Impresión gráfica,17.0,MEDIO,1,121,1
AMBOS SEXOS,09 CATALUÑA,Postimpresión y acabados gráficos,0.0,MEDIO,1,170,1
AMBOS SEXOS,Barcelona,Preimpresión digital,12.0,MEDIO,1,171,1
AMBOS SEXOS,Barcelona,06 COMERCIO Y MARKETING,68.0,MEDIO,1,5,1
AMBOS SEXOS,Barcelona,Actividades comerciales,68.0,MEDIO,1,30,1
AMBOS SEXOS,Barcelona,Comercialización de productos alimentarios,0.0,MEDIO,1,63,1
AMBOS SEXOS,Barcelona,07 EDIFICACIÓN Y OBRA CIVIL,0.0,MEDIO,1,6,1
AMBOS SEXOS,Barcelona,Construcción,0.0,MEDIO,1,69,1
AMBOS SEXOS,Barcelona,"Obras de interior, decoración y rehabilitación",0.0,MEDIO,1,157,1
AMBOS SEXOS,Barcelona,08 ELECTRICIDAD Y ELECTRÓNICA,108.0,MEDIO,1,7,5
AMBOS SEXOS,Barcelona,Instalaciones de telecomunicaciones,19.0,MEDIO,1,127,1
AMBOS SEXOS,Barcelona,Instalaciones eléctricas y automáticas,89.0,MEDIO,1,129,5
AMBOS SEXOS,Barcelona,09 ENERGÍA Y AGUA,11.0,MEDIO,1,8,1
AMBOS SEXOS,Barcelona,Redes y estaciones de tratamiento de agua,11.0,MEDIO,1,187,1
